1.000000000000000000e+00 1.318153697513879119e-01 1.112500420682845104e-03 7.968810862702917219e-02 -1.034405988170884055e-03 9.056629155250576352e-03 2.150531840829534441e-02 1.841034127375815524e-02 1.478679350851343048e-02 1.340937046993667149e-02
1.100000000000000089e+00 -4.734114958739066292e-02 -2.275426869798723162e-02 1.774419588704545525e-02 -2.765717453286575811e-03 3.770371370467950206e-02 2.895308460543530651e-02 2.522663407688247039e-02 2.803089207490114948e-02 2.721518356292847857e-02
1.200000000000000178e+00 4.729993785336375489e-02 -8.022062276231173295e-03 4.369675085437019213e-02 5.393362220094773118e-02 2.814496519706749522e-02 4.109947988523723894e-02 3.761488820366720720e-02 3.984607935147187197e-02 3.927022927616716924e-02
1.300000000000000044e+00 -1.115338506268302721e-02 1.038666474872676215e-01 8.687791146888404481e-02 8.071517486561141652e-02 7.121044943297547003e-02 5.059809526620376308e-02 5.741876034417070507e-02 5.418466770339420979e-02 5.461620070920086834e-02
1.400000000000000133e+00 -1.989264573996474272e-02 1.377196072372887659e-01 8.396390563118655281e-02 8.700360541288604255e-02 7.210314383588892206e-02 6.878423242357367684e-02 6.674865281744907231e-02 7.056829660227993684e-02 7.125185337921401130e-02
1.500000000000000000e+00 1.399528796321710122e-01 1.402664643386076770e-01 9.488339288777741798e-02 8.304327686410593878e-02 9.304573780545011275e-02 8.741234852068713312e-02 8.286511463656877352e-02 8.538494608962823862e-02 8.587081442794274044e-02
1.600000000000000089e+00 2.864993973635598934e-01 1.222438496859799550e-01 9.034156083582182972e-02 9.542840632224976194e-02 8.173276583330428557e-02 1.034651178163718682e-01 1.029737154820788564e-01 1.037659482262605209e-01 1.018297467357232450e-01
1.700000000000000178e+00 4.120141505418274397e-01 6.941794014070809538e-02 8.040573802706085793e-02 1.610181301793039976e-01 1.099777849291823650e-01 1.170787570471772954e-01 1.194951097090528463e-01 1.192400345672587486e-01 1.157299878746946148e-01
1.800000000000000044e+00 1.026802350307990108e-01 1.068796609039115580e-01 1.307721425086273703e-01 1.168591758536967756e-01 1.430842484858164676e-01 1.340829978842082992e-01 1.341977944690489200e-01 1.322314945352981164e-01 1.326838394060274318e-01
1.900000000000000133e+00 -2.041362257264084379e-02 8.558678532167537933e-02 1.082254215963189548e-01 1.487102150658987376e-01 1.591138416113864473e-01 1.437835693322400132e-01 1.510508472828132887e-01 1.464139484123164747e-01 1.479270793061987221e-01
2.000000000000000000e+00 1.623706401314383430e-01 1.665418408275542439e-01 1.511591135347684911e-01 1.629577509484460562e-01 1.625425191284564364e-01 1.650335521969492070e-01 1.674837028933816585e-01 1.599523910223770995e-01 1.600045440789053808e-01
2.100000000000000089e+00 1.235823348085258455e-01 1.848242158913653288e-01 1.899932608646442422e-01 1.753828833595198478e-01 1.818112143681878679e-01 1.588279782264614415e-01 1.715640693357195212e-01 1.718140147873098988e-01 1.730457064636338194e-01
2.200000000000000178e+00 2.593528825846947439e-01 2.022107424452281865e-01 1.991603186824986438e-01 1.834175019678100094e-01 2.027508746739222489e-01 1.838525476116923130e-01 1.816312373889460152e-01 1.833029157278436294e-01 1.849085547792319872e-01
2.300000000000000266e+00 9.207530877620848098e-02 2.422112910747075687e-01 1.967464017127341647e-01 1.817799232526977060e-01 1.788307151263515138e-01 1.896794328979634625e-01 1.945525265451573949e-01 1.952703731372776585e-01 1.936290142216616772e-01
2.400000000000000355e+00 2.653289824416353859e-01 6.896182592041397164e-02 2.165603593110704550e-01 1.702767325823037192e-01 1.981691778930428360e-01 1.909849860388636578e-01 2.058053641335238493e-01 2.038707103343563032e-01 2.011788562461296614e-01
2.500000000000000000e+00 2.780504218089735469e-01 2.266792709747026402e-01 2.287577833229236524e-01 1.972219346865373146e-01 1.902368723027331454e-01 1.957734859869267874e-01 2.072840654840288344e-01 2.087059220585593955e-01 2.060282384240051945e-01
2.600000000000000089e+00 2.078271389826698567e-01 2.731182715568614139e-01 2.052515889336054833e-01 1.956957390943394881e-01 2.115597716301713671e-01 2.090409144414746012e-01 2.095910167676044156e-01 2.084913252380225235e-01 2.109900886859651659e-01
2.700000000000000178e+00 3.617170769900247551e-01 2.220041355130809579e-01 2.440122347911674594e-01 2.158091498296952904e-01 2.154433052377476288e-01 2.030347582934175776e-01 2.092356531853005186e-01 2.079815026914026421e-01 2.113612720250593047e-01
2.800000000000000266e+00 1.379185553652323426e-01 2.319836162093832643e-01 1.563309173155019161e-01 2.173255829906312608e-01 2.168511067893736377e-01 2.068384555247225476e-01 2.009180791052553317e-01 2.097370942925318726e-01 2.075699365242186234e-01
2.900000000000000355e+00 2.959993542502575847e-01 2.271849832818754467e-01 2.048560618793633104e-01 2.088323495288111342e-01 1.956268588440711331e-01 2.045211245814555490e-01 1.978666571001563845e-01 2.032406152348816830e-01 2.038518240737877962e-01
3.000000000000000000e+00 1.213026135506245634e-01 1.593842688816225484e-01 1.009155318621148267e-01 1.930059334715593100e-01 2.007947695047928027e-01 1.988613782890852610e-01 1.945001563116173227e-01 1.941062436612038533e-01 1.964353052281986867e-01
3.100000000000000089e+00 9.369624804847881405e-02 1.509244287790951211e-01 1.715433556107932023e-01 1.805650482809069424e-01 1.744944849984502999e-01 1.836042580496295429e-01 1.873732583105812144e-01 1.881352995043147069e-01 1.842311461623828972e-01
3.200000000000000178e+00 1.745747862228940184e-01 1.606406159812820422e-02 2.177434032972332678e-01 1.891717235526304275e-01 1.789306432537223213e-01 1.687270089237015158e-01 1.661682730123846818e-01 1.716656256211828990e-01 1.724129677803925564e-01
3.300000000000000266e+00 1.479355104231178941e-01 1.109054318375031767e-01 1.664589370833940984e-01 1.644504440692797775e-01 1.612390096685855367e-01 1.552941429552659180e-01 1.560702987707482947e-01 1.588233486229965463e-01 1.545940125652139618e-01
3.400000000000000355e+00 2.280775920143086055e-01 1.733329883031993757e-01 1.074152226195352472e-01 9.893794992827475987e-02 1.349079885637564924e-01 1.353609632488425862e-01 1.464021746251796818e-01 1.370837974128813475e-01 1.339673430517081543e-01
3.500000000000000000e+00 1.667054273539338438e-01 6.777927809372225054e-03 8.816029901223267073e-02 1.236407651994233664e-01 1.210507636831743145e-01 1.142122427725514727e-01 1.166475473384170763e-01 1.126608883028697716e-01 1.140007782698554545e-01
3.600000000000000089e+00 3.236481165829014905e-01 2.879347021835328840e-02 8.733153587636134640e-02 9.289944089251446491e-02 8.639795019953842858e-02 9.289880590126459170e-02 9.567729210582481825e-02 8.849664674536897313e-02 8.868785884870435121e-02
3.700000000000000178e+00 1.005084206728887319e-01 3.753721322815821437e-02 6.206501103488791526e-02 7.321037009524185291e-02 7.925863050989115366e-02 5.826788032137027173e-02 5.766947918926666056e-02 6.158167432116391782e-02 6.064460037625610950e-02
3.800000000000000266e+00 9.808149993489162499e-02 -1.884198457348884581e-02 2.577005179375241664e-02 3.744123183137764571e-02 3.020402773554053955e-02 2.753964087446972298e-02 2.933150032204785013e-02 2.779521709302990029e-02 3.165244834909336502e-02
3.900000000000000355e+00 -8.181755510669697085e-02 3.686882552422097309e-02 4.224395918275414968e-02 5.803686074764113911e-03 3.654122243109585513e-03 -9.188459951649017785e-03 -2.914671986753358032e-03 -7.086335945029921535e-04 -1.971193702877723896e-03
4.000000000000000000e+00 -2.419068935908767759e-01 2.562882968825806740e-02 -6.425793466960069700e-02 -3.902026246508496360e-02 -2.997463374269877107e-02 -3.576182669391311797e-02 -3.747297163828576527e-02 -3.723208801285601138e-02 -3.762320322822022833e-02
4.100000000000000533e+00 -2.227992062599385148e-01 -5.335904803562173393e-02 -9.492958854774857791e-03 -6.373616259761799574e-02 -8.074734787028904626e-02 -7.834750722452517302e-02 -7.629663429004453212e-02 -7.504678493674488138e-02 -7.390273070689568069e-02
4.200000000000000178e+00 -1.532062211399137230e-01 -2.230652584765594748e-01 -1.635594769294849704e-01 -1.283844148000314878e-01 -1.033249087977546471e-01 -1.146033630360330235e-01 -1.167451707890587859e-01 -1.132342662470540162e-01 -1.143482641894186386e-01
4.299999999999999822e+00 -2.876251958700591360e-01 -1.177475038105809668e-01 -2.118945751964581015e-01 -1.493615236455708428e-01 -1.719563511919313392e-01 -1.516485620458222217e-01 -1.584520959918943872e-01 -1.584172089212272094e-01 -1.553720562074708822e-01
4.400000000000000355e+00 -2.632155537273870860e-01 -1.866136390972846226e-01 -2.101922077618490758e-01 -1.812686818961777580e-01 -1.997547725889274872e-01 -1.916884836230049738e-01 -2.033353031778763753e-01 -2.008382326691997843e-01 -1.993219228191400738e-01
4.500000000000000000e+00 -3.026880324722996951e-01 -2.154196072778693516e-01 -2.204557559568280922e-01 -2.707887372012114935e-01 -2.533962027457831168e-01 -2.439943185810336534e-01 -2.419197744139168771e-01 -2.433614386201680690e-01 -2.437712518872640066e-01
4.600000000000000533e+00 -4.280623605271020593e-01 -3.060272723545888751e-01 -2.694822855087432578e-01 -2.587394688274510246e-01 -2.942913977929060287e-01 -2.871021451720841000e-01 -2.892232041671194409e-01 -2.899588396608936969e-01 -2.902810425569352648e-01
4.700000000000000178e+00 -2.208376436787901076e-01 -4.052016822199162038e-01 -2.641846134104890442e-01 -3.357307515309442825e-01 -3.308177299080116707e-01 -3.434012236234042503e-01 -3.403169200918320647e-01 -3.339733988577858748e-01 -3.355807624533219125e-01
4.800000000000000711e+00 -3.675990256532776224e-01 -4.191020239625146138e-01 -4.298203774756084172e-01 -3.909321359351057845e-01 -3.861531709253411271e-01 -3.767428758980526093e-01 -3.815148341101206597e-01 -3.821108963067844089e-01 -3.825300986482795262e-01
4.900000000000000355e+00 -4.318896774475602385e-01 -4.601640400563943301e-01 -4.325157797174851715e-01 -4.178250151505012444e-01 -4.320144386565837324e-01 -4.255590973404236310e-01 -4.283416394388325776e-01 -4.274515112289511420e-01 -4.282250817106506013e-01
5.000000000000000000e+00 -3.736161867382073454e-01 -4.872774122094095661e-01 -4.710515204029200875e-01 -5.040391041865518451e-01 -4.694013491736933608e-01 -4.778125303040006711e-01 -4.762661205376236273e-01 -4.755349116051574843e-01 -4.757586824133116510e-01
5.100000000000000533e+00 -4.848248427464495469e-01 -5.226599230722942524e-01 -5.352082733283398674e-01 -5.246335292072999978e-01 -5.255135307731149119e-01 -5.197005498611884100e-01 -5.262168234293139735e-01 -5.217708449251022840e-01 -5.238716575382554863e-01
5.200000000000000178e+00 -4.710392829397822556e-01 -5.891721985460582900e-01 -5.381696869417801343e-01 -5.779816003278898107e-01 -5.363413579195641656e-01 -5.650079493886439597e-01 -5.639924816921053630e-01 -5.692544895967549534e-01 -5.682617576283001126e-01
5.300000000000000711e+00 -6.877447670188341355e-01 -7.288148203991178242e-01 -6.008107579665781239e-01 -6.131800816594539238e-01 -6.207874611370916007e-01 -6.114376061385569106e-01 -6.099119106245820543e-01 -6.150557037689688977e-01 -6.138354046009660836e-01
5.400000000000000355e+00 -7.249343804113297374e-01 -7.239548524442781519e-01 -6.311465937787373859e-01 -6.435324436852390972e-01 -6.361905534568038645e-01 -6.523825842361645755e-01 -6.571080347577780145e-01 -6.571222351229800696e-01 -6.573893102272265754e-01
5.500000000000000000e+00 -6.007420132656799971e-01 -7.419280877684510944e-01 -6.712856482678744019e-01 -6.979070759189602846e-01 -6.856727531094725103e-01 -7.086091627560929807e-01 -6.995595091972408586e-01 -6.984440602660022535e-01 -7.015821938884728715e-01
5.600000000000000533e+00 -5.935766180891963728e-01 -7.808795760315955237e-01 -6.880737752046528488e-01 -7.464386632316232228e-01 -7.351989128211052771e-01 -7.422753723038557627e-01 -7.384149423229797726e-01 -7.389025849940524804e-01 -7.431955438202220154e-01
5.700000000000000178e+00 -6.379670113018737210e-01 -7.286007973742267829e-01 -7.679668943808435344e-01 -7.927646395127269097e-01 -7.802634604327861600e-01 -7.835834002798505171e-01 -7.800379788441210716e-01 -7.827834648415110674e-01 -7.810719596265944809e-01
5.800000000000000711e+00 -9.139221831297715815e-01 -7.942290153389791607e-01 -7.993404639917732757e-01 -7.922290345298694803e-01 -8.213877749275170226e-01 -8.133274230999019139e-01 -8.200755435105613333e-01 -8.174482905048047199e-01 -8.194047249393505705e-01
5.900000000000000355e+00 -7.528108530831154610e-01 -8.629948988173082869e-01 -8.562851986608071009e-01 -8.701473542410418371e-01 -8.512258316232723665e-01 -8.535645996648321132e-01 -8.535515843334503527e-01 -8.551690957983931751e-01 -8.535720108992017607e-01
6.000000000000000000e+00 -8.272148533548565608e-01 -8.342627740361020505e-01 -8.511593320241384042e-01 -8.987861791508744425e-01 -9.039637652777574583e-01 -8.862106388363303333e-01 -8.858548484573338655e-01 -8.870411270641137547e-01 -8.838358881626865449e-01
6.100000000000000533e+00 -8.895338256857249215e-01 -9.437972498427671386e-01 -8.923900823349556477e-01 -8.844013499184951721e-01 -9.144642964206759483e-01 -9.192378179533337024e-01 -9.132961491168803958e-01 -9.149654339387592872e-01 -9.148309125706551859e-01
6.200000000000000178e+00 -7.088046817535982314e-01 -8.807899094511404403e-01 -9.279952265845522463e-01 -9.458569087377159956e-01 -9.613560154101462585e-01 -9.391386399858829837e-01 -9.409703670254269126e-01 -9.420979256700088289e-01 -9.416411882907024244e-01
6.300000000000000711e+00 -8.659406946483442225e-01 -8.821728242117715668e-01 -9.000951183564233071e-01 -9.510617474230517177e-01 -9.740567579022703093e-01 -9.755839800440196941e-01 -9.665424884603691646e-01 -9.643904692982936400e-01 -9.655601741611141708e-01
6.400000000000000355e+00 -1.165679472615838153e+00 -9.847844333337121281e-01 -9.787634539405775103e-01 -9.674560300214177788e-01 -1.002583391734033214e+00 -9.846313456125530550e-01 -9.868085989192338925e-01 -9.835480367902946774e-01 -9.872704983194645623e-01
6.500000000000000000e+00 -1.106096144602236375e+00 -1.035762111529794138e+00 -1.018737913621736046e+00 -1.002063455037176087e+00 -1.035150800724385034e+00 -1.009892438032502504e+00 -1.000884115415977327e+00 -1.004499416349965424e+00 -1.004512295309855530e+00
6.600000000000000533e+00 -1.214431506933669969e+00 -9.986679598690944015e-01 -1.008244338538945462e+00 -1.022847740114805504e+00 -1.015255385536711685e+00 -1.026977905814430381e+00 -1.024498747537596843e+00 -1.021270541364073026e+00 -1.021470399429779130e+00
6.700000000000000178e+00 -1.211407762105707775e+00 -8.926310206735372788e-01 -1.077301337650331980e+00 -1.036897723412664840e+00 -1.033194668706189923e+00 -1.038687141288012317e+00 -1.036813052631232246e+00 -1.032569910277234326e+00 -1.033668082541987721e+00
6.800000000000000711e+00 -9.788172509364280183e-01 -1.044437764902337973e+00 -1.079813784280710731e+00 -1.036698656611133806e+00 -1.048025405138221400e+00 -1.036357267893678769e+00 -1.037824320874207729e+00 -1.043346679140789046e+00 -1.042215092138961019e+00
6.900000000000000355e+00 -1.186797704508254281e+00 -1.035146754066546659e+00 -1.074061011997497372e+00 -1.028985621970131881e+00 -1.061911610666057992e+00 -1.043372817306869926e+00 -1.043259082406078786e+00 -1.048105971841735595e+00 -1.048036216338557480e+00
7.000000000000000000e+00 -1.130641274370279614e+00 -9.886024276515322784e-01 -1.095036411888181904e+00 -1.051655090630685185e+00 -1.057860085631026514e+00 -1.041593847187193500e+00 -1.055872964014817006e+00 -1.052935297982027230e+00 -1.051170765330145196e+00
7.100000000000000533e+00 -1.012725422033739164e+00 -1.098981862409603050e+00 -9.924687916737859883e-01 -1.069506573731791033e+00 -1.056301500576877217e+00 -1.059742676227692693e+00 -1.048344971093541744e+00 -1.050162951667299893e+00 -1.052813886238094243e+00
7.200000000000000178e+00 -1.125510351405234255e+00 -1.109499535193973152e+00 -1.005138041786319159e+00 -1.033531294197915784e+00 -1.051796797189997079e+00 -1.056272757373747373e+00 -1.055208425296203067e+00 -1.046134656006919350e+00 -1.049807107717312782e+00
7.300000000000000711e+00 -1.081671332612512915e+00 -1.021983401557923443e+00 -1.078690107978659718e+00 -1.032400288321668747e+00 -1.057346964873018713e+00 -1.040221814372299658e+00 -1.042592048039612695e+00 -1.043752782224847131e+00 -1.045348796697571858e+00
7.400000000000000355e+00 -9.453443470837847862e-01 -1.005417040104230830e+00 -9.796287754276157278e-01 -1.044399846697555034e+00 -1.039698659325150709e+00 -1.043059030866610559e+00 -1.041633016509599718e+00 -1.036939368430473518e+00 -1.038838531314640878e+00
7.500000000000000000e+00 -1.077891945053748080e+00 -1.022367028308522663e+00 -1.033066256027280083e+00 -1.028830434780015013e+00 -1.036325797909836144e+00 -1.029388509183716716e+00 -1.028327824519150280e+00 -1.030364566972473028e+00 -1.028115053258687128e+00
7.600000000000000533e+00 -9.525116584830524147e-01 -1.037890516635711746e+00 -1.010681519727953503e+00 -1.008764150639327672e+00 -1.019930624661232077e+00 -1.019638498141017369e+00 -1.012914051974403984e+00 -1.018118383077613931e+00 -1.017075205288537232e+00
7.700000000000000178e+00 -1.034267757553120726e+00 -9.434997956943234065e-01 -9.948128204642495698e-01 -1.037339422893431395e+00 -1.013663850433119462e+00 -9.986416585557960079e-01 -1.003629052170103231e+00 -1.005441359971223969e+00 -1.004090216072478059e+00
7.800000000000000711e+00 -1.030778935620167758e+00 -9.803616627493554336e-01 -9.819974186723693377e-01 -9.611907918479132285e-01 -9.938559915369237219e-01 -9.952081504025909187e-01 -9.847336193593142495e-01 -9.928526111647856256e-01 -9.912830736766253814e-01
7.900000000000000355e+00 -9.374071144540363498e-01 -1.025117597372323219e+00 -8.912529591928345374e-01 -9.698997313336079618e-01 -9.678284713241043224e-01 -9.769126757941934969e-01 -9.778746698802913695e-01 -9.756565759818256467e-01 -9.756182382852953694e-01
8.000000000000000000e+00 -9.361731033140416880e-01 -9.533370165510953731e-01 -9.861043032586600532e-01 -9.343390713576206208e-01 -9.714904131545712973e-01 -9.667373675937134259e-01 -9.566847347291059789e-01 -9.578484893283421009e-01 -9.588719852005824773e-01
8.099999999999999645e+00 -8.523596423491700547e-01 -9.613968678025522907e-01 -9.233329557403715526e-01 -9.275097832645453622e-01 -9.509227519399143791e-01 -9.356708824271211533e-01 -9.398138128904726107e-01 -9.402780296723225462e-01 -9.404709857339663692e-01
8.200000000000001066e+00 -9.080581777473900607e-01 -9.751281098701601868e-01 -9.053657675991012566e-01 -9.179104345676151189e-01 -9.109187754009817617e-01 -9.229030126724332428e-01 -9.285743200390860208e-01 -9.215731384808621973e-01 -9.244848880444115347e-01
8.300000000000000711e+00 -9.413627376917730327e-01 -8.999760036295517684e-01 -9.160861650881702012e-01 -9.239621993004850653e-01 -9.146781321908082907e-01 -9.055873116289292479e-01 -9.026643638602380726e-01 -9.057334851267662135e-01 -9.058820508388546466e-01
8.400000000000000355e+00 -9.011867055619654510e-01 -8.353304041700674309e-01 -8.630088255575572020e-01 -8.837876391589627456e-01 -8.875089283049668598e-01 -8.870496463555901379e-01 -8.838629663414722115e-01 -8.869102800631885053e-01 -8.879691445749609002e-01
8.500000000000000000e+00 -1.057385570511785611e+00 -8.196411712091313806e-01 -9.062208105183919837e-01 -8.717199756371253327e-01 -8.644247167886616179e-01 -8.730487007139636768e-01 -8.731603649266906908e-01 -8.681393620172680459e-01 -8.689756063067336500e-01
8.599999999999999645e+00 -9.919962502903773016e-01 -8.676136865725470049e-01 -8.618173410338689777e-01 -8.415356513392893145e-01 -8.476943736800740536e-01 -8.484456527751854660e-01 -8.529998832420496724e-01 -8.494672090076657023e-01 -8.517610750900986849e-01
8.700000000000001066e+00 -9.006039779696044523e-01 -8.772072706556166555e-01 -8.286315922973775949e-01 -8.455409250035346158e-01 -8.347382925054257496e-01 -8.363896507729099428e-01 -8.365105072655462104e-01 -8.339266757895292814e-01 -8.357075587866608091e-01
8.800000000000000711e+00 -5.883829918770320244e-01 -7.955715975419218600e-01 -8.177590142379879135e-01 -7.811237135941692111e-01 -8.214292576645089161e-01 -8.214790958418721756e-01 -8.220632537276042484e-01 -8.207959968461125966e-01 -8.214118689435387921e-01
8.900000000000000355e+00 -6.711860510322549267e-01 -8.176949290004739135e-01 -8.131246802190442713e-01 -8.309011589516058782e-01 -8.093459870497704545e-01 -7.970080859124645256e-01 -8.062433518545948363e-01 -8.039707908588313856e-01 -8.058527030642393951e-01
9.000000000000000000e+00 -7.638427866089710916e-01 -7.716634706228271412e-01 -7.993124534423963201e-01 -7.985540921215515953e-01 -7.791341540396252707e-01 -8.027576547150035990e-01 -7.935701651966092784e-01 -7.921630154398634494e-01 -7.930664740818286207e-01
9.099999999999999645e+00 -8.561162472638788046e-01 -7.094371429027774845e-01 -7.497132085529222278e-01 -7.876550825367399922e-01 -7.858001983006059898e-01 -7.796267526660052294e-01 -7.818216363260257484e-01 -7.829102825128699816e-01 -7.807561991374301069e-01
9.200000000000001066e+00 -7.972904953330951505e-01 -7.535672797965433656e-01 -7.577413648298056970e-01 -7.647680829065799379e-01 -7.640614784198362930e-01 -7.769985496964794125e-01 -7.696170735463021551e-01 -7.733011859403191579e-01 -7.718337126760429490e-01
9.300000000000000711e+00 -8.251140694117209406e-01 -7.279464726032869315e-01 -7.291104454588180905e-01 -7.412342594489718106e-01 -7.878990157519059068e-01 -7.691628898913748236e-01 -7.703828141709092581e-01 -7.663312051538109237e-01 -7.645042692337722379e-01
9.400000000000000355e+00 -6.506302240738633946e-01 -6.878003676464773397e-01 -7.909979150581694096e-01 -7.756702407723878867e-01 -7.573321869039227883e-01 -7.647948658497116803e-01 -7.611059103689575833e-01 -7.590363021117076947e-01 -7.593078628939800012e-01
9.500000000000000000e+00 -8.100807702281906941e-01 -8.147603402615516410e-01 -7.706510336839024200e-01 -7.654183305224431244e-01 -7.643479169055874545e-01 -7.558451225638418425e-01 -7.584313658307609840e-01 -7.568883217526438667e-01 -7.563472354168920830e-01
9.600000000000001421e+00 -7.025136533751836776e-01 -7.779338558179854646e-01 -7.870300754437397073e-01 -7.696023887248556461e-01 -7.600072543554464710e-01 -7.596055072485102810e-01 -7.605624593982327486e-01 -7.572776914942538351e-01 -7.567733503700528885e-01
9.700000000000001066e+00 -8.272293544320370451e-01 -7.436947132260053328e-01 -7.852963681166933441e-01 -7.594698065611793503e-01 -7.519538625888266825e-01 -7.571502773820045773e-01 -7.572258969048462074e-01 -7.610924123539825059e-01 -7.601654520089767830e-01
9.800000000000000711e+00 -6.829251417485482367e-01 -7.428643117354376546e-01 -7.778909820930421937e-01 -7.522927146166742407e-01 -7.448315972704476762e-01 -7.791623197319488270e-01 -7.614904521653836911e-01 -7.643861577725824530e-01 -7.646464418569470789e-01
9.900000000000000355e+00 -7.514651730839871924e-01 -7.492430259921533109e-01 -7.639988889028782593e-01 -7.652705141084105156e-01 -7.903581356574334027e-01 -7.610383993765135191e-01 -7.717865076919020462e-01 -7.717974762221739837e-01 -7.716947508666800459e-01
1.000000000000000000e+01 -7.835677271137877486e-01 -7.480820262205292170e-01 -8.523594587574537806e-01 -7.930954308079486426e-01 -7.940116018052552072e-01 -7.813159074269675486e-01 -7.765233924216745631e-01 -7.788321872064022378e-01 -7.812922407697648897e-01
